y_true,y_pred,score,group
0,0,0.339684,A
0,1,0.594851,A
0,1,0.571355,A
1,1,0.758498,A
0,1,0.571057,A
0,0,0.151588,A
1,1,0.688746,A
0,1,0.522968,A
0,1,0.538936,A
0,1,0.579104,A
1,1,0.741988,A
1,1,0.782743,A
1,0,0.302442,A
0,0,0.299486,A
0,0,0.494838,A
1,1,0.676407,A
1,0,0.479781,A
1,0,0.369546,A
1,0,0.441406,A
1,1,0.514106,A
1,0,0.299101,A
0,0,0.152744,A
0,0,0.073761,A
1,0,0.442371,A
1,0,0.469700,A
1,0,0.445133,A
0,1,0.508837,A
1,1,0.896302,A
0,0,0.331643,A
1,1,0.594292,A
1,0,0.393381,A
0,1,0.801031,A
1,1,0.504779,A
0,0,0.302009,A
1,1,0.625628,A
0,0,0.227375,A
0,1,0.615856,A
1,1,0.527160,A
1,1,0.651700,A
0,0,0.078570,A
0,0,0.413298,A
0,0,0.155525,A
1,1,0.550518,A
1,1,0.798842,A
0,0,0.188005,A
1,0,0.349497,A
0,0,0.297925,A
0,0,0.320789,A
1,1,0.524654,A
0,1,0.520482,A
0,0,0.152071,A
0,0,0.384397,A
0,0,0.478832,A
0,1,0.633961,A
0,1,0.844603,A
1,0,0.438149,A
0,1,0.642117,A
1,1,0.577302,A
0,1,0.628421,A
0,0,0.211297,A
1,1,0.847118,A
1,0,0.455202,A
0,0,0.413732,A
1,1,0.679071,A
0,0,0.229843,A
0,1,0.726763,A
0,1,0.711788,A
1,1,0.549035,A
0,0,0.392456,A
0,0,0.355254,A
1,1,0.718108,A
1,1,0.663507,A
1,1,0.515247,A
0,0,0.392988,A
1,1,0.703616,A
1,0,0.307657,A
0,1,0.516789,A
1,1,0.921898,A
0,0,0.260832,A
0,0,0.216956,A
0,1,0.619050,A
0,1,0.738015,A
0,0,0.215445,A
1,1,0.650451,A
1,0,0.314737,A
1,1,0.707894,A
0,1,0.759430,A
0,1,0.539557,A
0,0,0.417731,A
1,0,0.477724,A
1,0,0.445846,A
1,0,0.461014,A
0,0,0.477764,A
1,0,0.464009,A
1,1,0.697863,A
0,1,0.704433,A
1,1,0.597789,A
1,1,0.716761,A
1,0,0.275203,A
1,1,0.580602,A
1,0,0.328126,A
1,0,0.400831,A
1,1,0.731515,A
1,0,0.251940,A
1,1,0.517167,A
1,1,0.680436,A
0,1,0.708312,A
0,1,0.575237,A
0,0,0.374599,A
1,1,0.639341,A
0,1,0.598789,A
1,0,0.355341,A
0,0,0.313528,A
1,0,0.306877,A
0,0,0.435531,A
0,0,0.143135,A
0,0,0.358616,A
0,0,0.325796,A
0,0,0.365858,A
1,0,0.391260,A
0,0,0.386383,A
0,0,0.225747,A
1,0,0.335168,A
0,0,0.303799,A
1,1,0.810799,A
0,0,0.334930,A
0,0,0.452862,A
0,1,0.678760,A
1,1,0.559106,A
1,0,0.330134,A
0,1,0.557126,A
0,0,0.254588,A
1,0,0.427747,A
1,1,0.529944,A
0,0,0.058873,A
0,0,0.498174,A
1,1,0.706422,A
1,1,0.512376,A
1,1,0.506062,A
1,0,0.456993,A
1,0,0.404243,A
0,0,0.268250,A
0,0,0.305010,A
0,0,0.435106,A
0,1,0.584919,A
0,1,0.566448,A
0,1,0.661146,A
0,0,0.433521,A
1,0,0.463872,A
1,1,0.610349,A
0,0,0.201099,A
1,1,0.843982,A
0,1,0.722774,A
1,1,0.617168,A
0,0,0.418050,A
1,1,0.528493,A
0,0,0.176487,A
1,1,0.512442,A
1,1,0.541282,A
1,1,0.558604,A
0,0,0.473313,A
1,1,0.559307,A
0,0,0.345318,A
0,1,0.601037,A
1,0,0.494943,A
1,1,0.524798,A
1,1,0.679519,A
1,1,0.640360,A
0,0,0.485228,A
1,1,0.634418,A
1,0,0.385030,A
1,1,0.820134,A
0,0,0.224512,A
0,0,0.309282,A
0,1,0.544660,A
0,0,0.207658,A
0,1,0.907520,A
1,0,0.144044,A
0,0,0.420371,A
1,0,0.476925,A
1,1,0.846948,A
0,0,0.417371,A
0,1,0.557901,A
1,1,0.650147,A
0,1,0.577995,A
1,0,0.322279,A
1,1,0.505742,A
1,1,0.676477,A
0,0,0.264234,A
1,0,0.421897,A
1,1,0.552282,A
1,1,0.711034,A
1,0,0.334137,A
0,0,0.394791,A
1,0,0.202073,A
1,1,0.716323,A
0,0,0.366700,A
1,0,0.478949,A
0,1,0.591483,A
0,0,0.296075,A
0,1,0.562632,A
0,0,0.212993,A
1,0,0.449234,A
1,0,0.479483,A
0,1,0.645754,A
1,1,0.510351,A
1,1,0.567644,A
0,1,0.513996,A
1,1,0.816486,A
0,1,0.519452,A
1,1,0.549345,A
0,0,0.334955,A
1,1,0.685563,A
0,1,0.689678,A
1,0,0.380417,A
0,0,0.275523,A
0,1,0.634004,A
1,1,0.640328,A
1,0,0.410103,A
0,0,0.136586,A
1,1,0.654624,A
1,1,0.681165,A
0,1,0.569690,A
0,1,0.607932,A
0,1,0.865884,A
1,0,0.397697,A
0,1,0.766461,A
1,0,0.389070,A
0,1,0.650297,A
1,0,0.367063,A
0,0,0.233781,A
1,1,0.642986,A
0,0,0.468821,A
1,0,0.277055,A
1,0,0.477177,A
1,1,0.674742,A
1,1,0.577849,A
1,1,0.850761,A
0,0,0.330463,A
1,0,0.315385,A
1,0,0.344331,A
1,0,0.313055,A
1,1,0.503298,A
1,0,0.453759,A
1,0,0.394735,A
0,1,0.646799,A
1,1,0.888212,A
1,1,0.716104,A
0,1,0.654343,A
1,1,0.721601,A
0,0,0.266660,A
1,1,0.589625,A
1,0,0.417250,A
1,1,0.798162,A
0,1,0.718187,A
1,0,0.358942,A
0,0,0.314127,A
0,0,0.426653,A
0,0,0.432117,A
1,1,0.616470,A
1,0,0.480083,A
1,1,0.895704,A
0,1,0.714567,A
1,1,0.512989,A
1,1,0.673731,A
0,1,0.551260,A
1,0,0.435871,A
1,0,0.098055,A
1,0,0.355632,A
0,0,0.484087,A
0,0,0.255327,A
1,1,0.599073,A
0,1,0.551318,A
0,1,0.751239,A
0,1,0.531876,A
1,1,0.561802,A
0,0,0.314518,A
1,1,0.534526,A
1,1,0.945666,A
0,0,0.358735,A
1,1,0.863440,A
0,1,0.776855,A
0,0,0.487948,A
0,0,0.286006,A
0,0,0.377038,A
0,1,0.800165,A
1,1,0.602855,A
0,0,0.389830,A
1,0,0.436294,A
0,0,0.451704,A
1,1,0.589894,A
0,0,0.449331,A
1,0,0.408227,A
0,0,0.207726,A
0,0,0.351049,A
0,1,0.587881,A
1,1,0.644024,A
1,1,0.624396,A
1,0,0.472958,A
1,1,0.739407,A
1,1,0.654676,A
0,0,0.143904,A
1,0,0.471021,A
1,0,0.347346,A
0,0,0.364742,A
1,0,0.400890,A
1,1,0.500291,A
1,0,0.351839,A
1,1,0.523548,A
1,1,0.553779,A
1,1,0.511963,A
0,1,0.504869,A
0,1,0.696825,A
0,1,0.638331,A
0,1,0.625883,A
0,0,0.462626,A
1,1,0.534775,A
0,0,0.349094,A
1,1,0.658602,A
0,0,0.410141,A
1,1,0.907847,A
1,1,0.642571,A
1,1,0.767134,A
0,0,0.228307,A
1,1,0.564974,A
1,1,0.541326,A
0,0,0.361753,A
1,1,0.752490,A
1,0,0.348675,A
0,0,0.405758,A
0,0,0.217366,A
0,1,0.766293,A
0,1,0.631960,A
0,1,0.507419,A
0,1,0.810075,A
1,0,0.469071,A
0,1,0.500883,A
0,1,0.530754,A
0,0,0.288685,A
0,0,0.411495,A
1,1,0.778656,A
1,1,0.818482,A
1,1,0.530587,A
0,0,0.387539,A
1,1,0.598046,A
0,0,0.355384,A
0,1,0.581037,A
1,1,0.680972,A
1,0,0.442128,A
1,0,0.372695,A
0,0,0.314897,A
1,1,0.640388,A
1,1,0.789847,A
1,0,0.475291,A
1,1,0.813227,A
0,1,0.624197,A
0,1,0.646862,A
0,0,0.395750,A
0,0,0.348965,A
1,0,0.425407,A
0,0,0.424973,A
0,0,0.332754,A
0,1,0.563170,A
0,1,0.717179,A
1,1,0.519573,A
0,1,0.565022,A
0,1,0.609367,A
1,1,0.631142,A
1,1,0.543352,A
0,0,0.322880,A
1,1,0.697595,A
0,0,0.394917,A
1,1,0.586976,A
1,0,0.490112,A
1,1,0.551032,A
0,0,0.409363,A
1,1,0.664039,A
1,1,0.590233,A
0,0,0.306699,A
1,0,0.345920,A
0,0,0.444734,A
0,1,0.650022,A
0,0,0.428177,A
0,0,0.269867,A
1,0,0.288623,A
1,0,0.495041,A
0,0,0.490254,A
0,0,0.406254,A
0,1,0.512922,A
0,0,0.266947,A
1,0,0.287523,A
1,1,0.615909,A
0,0,0.211052,A
0,0,0.437240,A
0,0,0.349001,A
1,1,0.661643,A
0,0,0.423531,A
0,0,0.371334,A
1,1,0.659904,A
0,0,0.279903,A
1,1,0.700031,A
0,0,0.280041,A
1,1,0.892538,A
0,1,0.561471,A
0,0,0.191120,A
1,1,0.846634,A
1,0,0.491695,A
1,0,0.411796,A
0,1,0.576621,A
1,0,0.336811,A
0,0,0.182592,A
0,1,0.643140,A
1,0,0.222518,A
1,0,0.351726,A
1,0,0.483780,A
0,1,0.550606,A
1,0,0.368464,A
0,0,0.340799,A
0,0,0.433750,A
1,1,0.611550,A
1,1,0.510947,A
0,1,0.500272,A
1,0,0.365059,A
0,0,0.298898,A
1,1,0.852694,A
0,1,0.568653,A
0,1,0.529658,A
0,0,0.397217,A
0,1,0.515675,A
0,1,0.625990,A
0,0,0.380803,A
1,1,0.548363,A
0,0,0.421385,A
0,0,0.416629,A
0,1,0.627650,A
0,1,0.623037,A
1,1,0.597318,A
1,1,0.596525,A
1,1,0.666764,A
0,1,0.509001,A
1,1,0.700808,A
1,1,0.791402,A
0,0,0.238479,A
1,0,0.238645,A
0,1,0.579217,A
0,0,0.222502,A
1,1,0.651828,A
1,1,0.516126,A
1,1,0.544525,A
1,1,0.879626,A
0,0,0.230810,A
1,1,0.638631,A
0,0,0.336146,A
0,0,0.370252,A
1,1,0.657180,A
1,1,0.666244,A
1,1,0.536459,A
0,0,0.321849,A
0,0,0.482034,A
0,0,0.193025,A
0,0,0.478018,A
0,0,0.175984,A
1,1,0.512772,A
1,0,0.361663,A
1,1,0.723160,A
0,0,0.256630,A
1,0,0.324321,A
0,0,0.370613,A
0,1,0.501797,A
0,0,0.472093,A
1,1,0.667230,A
1,1,0.577262,A
0,1,0.629882,A
0,0,0.364632,A
1,1,0.667613,A
1,1,0.735137,A
1,1,0.694474,A
1,1,0.597443,A
0,0,0.492264,A
1,1,0.811353,A
0,0,0.243422,A
0,0,0.444392,A
0,0,0.404391,A
1,1,0.543359,A
0,0,0.305245,A
1,0,0.436222,A
1,0,0.495394,A
1,0,0.331505,A
1,1,0.846376,A
0,1,0.566208,A
1,0,0.401033,A
1,1,0.544794,A
1,1,0.935682,A
1,0,0.495122,A
0,0,0.380978,A
0,0,0.199977,A
0,1,0.806391,A
1,0,0.380782,A
0,1,0.539406,A
1,0,0.423362,A
1,1,0.552140,A
1,1,0.525668,A
1,0,0.437939,A
1,0,0.409687,A
1,0,0.383011,A
0,1,0.515579,A
0,0,0.404699,A
0,1,0.534753,A
1,0,0.314857,A
0,0,0.230626,A
0,1,0.644075,A
1,1,0.657897,A
1,0,0.289670,A
0,0,0.390326,A
1,1,0.649326,A
0,1,0.542501,A
1,1,0.598319,A
1,1,0.548911,A
1,0,0.357228,A
1,1,0.757049,A
1,0,0.463910,A
0,0,0.240091,A
1,1,0.712531,A
0,1,0.643975,A
1,0,0.258109,A
0,1,0.536238,A
0,0,0.203006,A
1,1,0.807946,A
1,1,0.890335,A
0,0,0.448411,A
1,1,0.827628,A
0,0,0.409474,A
1,0,0.361812,A
0,0,0.377684,A
1,0,0.381206,A
1,1,0.509104,A
1,1,0.575705,A
0,1,0.540170,A
0,0,0.356557,A
1,1,0.655162,A
0,0,0.330037,A
1,1,0.873285,A
1,0,0.387411,A
0,0,0.466844,A
1,0,0.345784,A
1,0,0.452673,A
1,1,0.660517,A
0,1,0.633690,A
0,0,0.337534,A
0,1,0.544475,A
0,0,0.459700,A
1,0,0.436511,A
0,1,0.603577,A
0,1,0.780144,A
1,1,0.552494,A
0,0,0.425543,A
1,1,0.739193,A
1,1,0.743461,A
1,1,0.568955,A
1,1,0.571931,A
0,0,0.481698,A
0,0,0.368752,A
1,1,0.554074,A
0,0,0.191315,A
0,0,0.092116,A
0,0,0.296796,A
0,0,0.451394,A
1,0,0.489039,A
1,1,0.630853,A
1,0,0.371721,A
1,0,0.212627,A
1,1,0.814367,A
0,0,0.288032,A
0,0,0.422385,A
0,1,0.693398,A
0,1,0.519327,A
0,0,0.314702,A
1,1,0.592121,A
0,1,0.552984,A
0,1,0.526413,A
0,0,0.194016,A
1,1,0.645757,A
1,1,0.554885,A
1,0,0.413856,A
0,0,0.129619,A
0,0,0.219599,A
0,0,0.310571,A
1,1,0.708967,A
0,0,0.213390,A
0,0,0.213307,A
1,0,0.330728,A
0,1,0.888156,A
0,0,0.411362,A
0,0,0.244760,A
1,1,0.693463,A
0,0,0.448461,A
0,0,0.139345,A
1,1,0.633905,A
1,1,0.605284,A
0,0,0.338722,A
1,1,0.682377,A
1,1,0.654258,A
1,1,0.893342,A
0,0,0.390592,A
1,1,0.627957,A
0,0,0.142095,A
0,1,0.776609,A
1,1,0.557118,A
1,1,0.757499,A
1,0,0.073133,A
0,1,0.510294,A
1,0,0.320701,A
1,0,0.263149,A
0,1,0.513634,A
0,0,0.337658,A
1,1,0.540004,A
0,0,0.148100,A
0,1,0.625998,A
1,1,0.625675,A
0,0,0.414630,A
1,1,0.850389,A
1,1,0.796640,A
1,1,0.743365,A
1,0,0.479705,A
0,0,0.216658,A
1,1,0.877088,A
1,1,0.602527,A
0,1,0.669647,A
0,1,0.518883,A
1,1,0.544848,A
1,0,0.366351,A
0,0,0.247844,A
1,1,0.561616,A
0,1,0.694989,A
1,0,0.466338,A
0,0,0.170031,A
1,1,0.832951,A
0,0,0.307159,A
1,1,0.546935,A
1,1,0.766652,A
0,0,0.392377,A
1,0,0.370527,A
1,0,0.428285,A
1,0,0.372416,A
1,0,0.370771,A
1,0,0.314530,A
0,0,0.445460,A
1,1,0.547430,A
0,0,0.474886,A
1,0,0.413095,A
0,0,0.357237,A
1,0,0.462781,A
1,0,0.446380,A
0,0,0.446057,A
1,1,0.757074,A
0,1,0.533229,A
0,0,0.167511,A
0,0,0.208478,A
0,0,0.433369,A
0,0,0.194083,A
0,0,0.328972,A
0,1,0.654298,A
0,1,0.686735,A
0,1,0.729162,A
0,1,0.689537,A
0,0,0.105006,A
1,1,0.548398,A
0,0,0.337404,A
0,1,0.526385,A
0,0,0.458992,A
1,1,0.682284,A
1,0,0.404802,A
0,0,0.473535,A
0,0,0.133575,A
1,0,0.434990,A
1,1,0.691989,A
0,0,0.271623,A
0,0,0.185042,A
0,0,0.281932,A
0,0,0.313964,A
1,0,0.295433,A
1,1,0.601529,A
0,1,0.571781,A
1,1,0.841158,A
0,0,0.397038,A
0,0,0.225850,A
1,1,0.782843,A
1,1,0.543550,A
1,1,0.521080,A
0,0,0.114354,A
0,0,0.308395,A
0,1,0.592239,A
1,1,0.717439,A
1,1,0.658821,A
0,0,0.348274,A
0,0,0.116108,A
0,1,0.661672,A
1,1,0.537300,A
1,1,0.663003,A
1,1,0.510032,A
0,1,0.593546,A
1,0,0.267167,A
1,1,0.743583,A
1,0,0.268483,A
1,1,0.928631,A
0,0,0.493356,A
0,0,0.338748,A
0,0,0.475394,A
0,1,0.617094,A
0,0,0.453526,A
0,0,0.164399,A
1,0,0.441050,A
1,0,0.405413,A
1,1,0.556625,A
0,0,0.413360,A
1,1,0.698757,A
1,1,0.518499,A
1,1,0.868202,A
0,1,0.556518,A
1,0,0.411152,A
1,1,0.735742,A
1,1,0.895204,A
1,1,0.607521,A
0,1,0.638242,A
0,0,0.238754,A
1,0,0.467893,A
1,1,0.704818,A
0,0,0.433570,A
0,1,0.783970,A
1,0,0.468895,A
0,0,0.349538,A
1,0,0.379241,A
1,1,0.635610,A
0,1,0.674422,A
1,1,0.876278,A
0,0,0.207792,A
1,1,0.581523,A
0,0,0.168023,A
0,1,0.640366,A
0,0,0.396235,A
1,1,0.763536,A
0,0,0.132246,A
0,0,0.453888,A
1,1,0.771609,A
1,0,0.423312,A
1,0,0.108238,A
1,0,0.339404,A
0,1,0.545510,A
0,1,0.656818,A
1,1,0.649847,A
1,0,0.499049,A
0,1,0.528467,A
1,0,0.342944,A
1,1,0.529194,A
1,0,0.463191,A
1,1,0.571606,A
1,0,0.423867,A
1,1,0.556617,A
1,1,0.589223,A
0,1,0.665079,A
0,0,0.271972,A
1,1,0.588967,A
0,0,0.444785,A
0,1,0.600146,A
0,0,0.453520,A
0,0,0.480055,A
1,1,0.716279,A
1,0,0.464266,A
1,1,0.938427,A
0,1,0.542267,A
0,1,0.776374,A
0,1,0.683535,A
0,0,0.334343,A
1,0,0.451877,A
1,1,0.609459,A
0,0,0.294296,A
0,0,0.304765,A
0,0,0.356287,A
0,1,0.559935,A
0,1,0.663929,A
0,0,0.326601,A
0,0,0.320207,A
1,0,0.470250,A
1,1,0.716496,A
0,1,0.611380,A
1,1,0.650123,A
1,1,0.565909,A
0,0,0.404801,A
1,1,0.573421,A
1,1,0.927341,A
0,0,0.459520,A
1,1,0.650525,A
0,0,0.370050,A
0,1,0.701640,A
1,1,0.855458,A
0,0,0.341901,A
0,0,0.442589,A
1,0,0.403068,A
0,1,0.568201,A
1,1,0.812906,A
1,1,0.596940,A
1,1,0.888572,A
0,0,0.418513,A
0,0,0.121299,A
0,0,0.369419,A
0,0,0.095318,A
0,0,0.314694,A
1,1,0.820852,A
1,0,0.325918,A
0,0,0.185044,A
1,0,0.384820,A
1,1,0.501511,A
1,1,0.517030,A
0,1,0.520050,A
1,0,0.443224,A
0,1,0.755345,A
1,1,0.729767,A
0,0,0.177318,A
1,1,0.887906,A
1,0,0.424550,A
0,0,0.186492,A
1,1,0.600220,A
0,0,0.474940,A
1,0,0.444418,A
0,1,0.564615,A
1,0,0.367096,A
0,1,0.523649,A
1,0,0.355934,A
0,1,0.609555,A
1,1,0.659361,A
0,0,0.462036,A
0,0,0.120961,A
1,1,0.568697,A
1,0,0.494388,A
0,0,0.219293,A
0,1,0.649221,A
0,0,0.174357,A
0,1,0.891572,A
0,1,0.537845,A
1,1,0.694795,A
1,0,0.454915,A
1,1,0.647697,A
1,0,0.318071,A
1,1,0.715678,A
1,1,0.675514,A
0,1,0.509503,A
1,1,0.620233,A
0,0,0.149529,A
1,1,0.602744,A
1,0,0.455210,A
1,1,0.886600,A
0,1,0.650076,A
0,0,0.284594,A
0,0,0.411725,A
1,1,0.571922,A
0,0,0.216790,A
1,0,0.416215,A
1,0,0.476971,A
1,0,0.315893,A
1,0,0.463983,A
0,0,0.274673,A
1,1,0.590130,A
0,0,0.432954,A
1,1,0.584299,A
1,1,0.612959,A
0,1,0.776033,A
1,1,0.801504,A
1,0,0.389708,A
0,0,0.282499,A
0,1,0.626571,A
1,0,0.305411,A
1,0,0.380577,A
0,1,0.860434,A
1,1,0.597131,A
1,0,0.185171,A
1,1,0.684420,A
0,0,0.423246,A
0,1,0.592903,A
0,1,0.511307,A
1,1,0.649472,A
1,1,0.729804,A
1,0,0.434106,A
0,1,0.671758,A
1,0,0.459676,A
1,0,0.442552,A
0,0,0.312523,A
1,1,0.583126,A
1,0,0.424012,A
1,1,0.822374,A
1,1,0.727204,A
0,0,0.407614,A
0,0,0.273899,A
0,0,0.363736,A
0,0,0.415009,A
0,0,0.217445,A
0,1,0.549902,A
0,0,0.218178,A
0,0,0.203852,A
0,0,0.255132,A
0,0,0.394722,A
1,1,0.666402,A
0,0,0.421855,A
1,1,0.835316,A
0,0,0.417693,A
0,0,0.486573,A
0,0,0.444499,A
0,0,0.361516,A
0,0,0.303599,A
0,0,0.461975,A
1,1,0.574260,A
0,0,0.486301,A
1,1,0.541035,A
1,0,0.352341,A
1,0,0.321327,A
0,1,0.674503,A
0,0,0.291598,A
1,1,0.658795,A
1,1,0.895218,A
1,1,0.600997,A
1,1,0.581859,A
1,1,0.757979,A
1,1,0.696201,A
0,1,0.523244,A
0,1,0.583148,A
0,0,0.281914,A
1,1,0.605913,A
1,1,0.720896,A
1,1,0.710727,A
0,1,0.533919,A
0,0,0.456996,A
0,0,0.449186,A
0,0,0.398785,A
0,0,0.408999,A
0,0,0.251430,A
1,1,0.617738,A
0,1,0.620193,A
0,1,0.662387,A
1,1,0.738043,A
1,0,0.256103,A
1,1,0.538135,A
0,0,0.463718,A
1,1,0.532079,A
1,1,0.530837,A
0,1,0.583242,A
1,1,0.639816,A
1,0,0.447063,A
1,0,0.341558,A
0,0,0.452054,A
1,0,0.441607,A
1,0,0.349760,A
1,1,0.528714,A
0,1,0.702512,A
0,0,0.393427,A
1,0,0.477175,A
1,0,0.163745,A
0,1,0.639820,A
0,0,0.356498,A
1,1,0.631180,A
1,1,0.651082,A
0,0,0.193581,A
0,0,0.087215,A
0,0,0.182020,A
0,0,0.351751,A
0,0,0.341026,A
1,0,0.498963,A
1,1,0.772393,A
0,1,0.504431,A
1,1,0.685766,A
1,0,0.484808,A
1,1,0.681527,A
0,0,0.465653,A
0,0,0.387283,A
0,0,0.100587,A
1,0,0.478197,A
1,0,0.489418,A
1,1,0.685430,A
1,0,0.410629,A
0,0,0.450313,A
0,0,0.346480,A
0,0,0.481696,A
1,1,0.510082,A
0,1,0.589639,A
0,0,0.174093,A
1,1,0.758310,A
0,0,0.222884,A
0,0,0.435817,A
0,1,0.580956,A
0,0,0.289509,A
1,1,0.557674,A
0,0,0.376216,A
0,0,0.328840,A
1,1,0.584745,A
1,1,0.678082,A
0,1,0.620956,A
0,0,0.273205,A
1,0,0.414421,A
0,1,0.619080,A
1,1,0.795557,A
0,1,0.507248,A
0,1,0.580299,A
1,0,0.451413,A
1,1,0.602254,A
1,1,0.593426,A
0,1,0.842896,A
1,1,0.778938,A
0,0,0.440123,A
1,0,0.386797,A
0,1,0.860868,A
1,1,0.569147,A
0,0,0.488022,A
1,0,0.224163,A
1,0,0.401030,A
1,1,0.708677,A
1,0,0.466713,A
0,0,0.187689,A
1,0,0.216444,A
1,1,0.524670,A
1,1,0.606627,A
1,1,0.797271,A
0,1,0.500513,A
1,1,0.516928,A
0,0,0.178574,A
0,0,0.372893,A
1,1,0.671399,A
1,1,0.648944,A
0,1,0.686054,A
1,1,0.622563,A
1,1,0.726911,A
1,1,0.672101,A
0,0,0.239918,A
0,0,0.237194,A
1,1,0.772157,A
0,1,0.635669,A
1,1,0.547788,A
0,0,0.474990,A
0,0,0.193369,A
1,0,0.407782,A
0,0,0.212156,A
1,1,0.576888,A
0,1,0.705747,A
1,1,0.882015,A
1,1,0.668535,A
1,0,0.456892,A
0,1,0.640519,A
1,0,0.493383,A
1,1,0.788564,A
1,0,0.372314,A
0,1,0.521509,A
1,1,0.850391,A
1,1,0.662395,A
0,0,0.420235,A
0,0,0.450904,A
0,1,0.565095,A
1,1,0.505241,A
1,0,0.459452,A
0,0,0.436867,A
1,1,0.926570,A
1,1,0.732936,A
0,0,0.474446,A
0,0,0.426951,A
0,1,0.636567,A
1,1,0.698662,A
1,1,0.881386,A
1,1,0.764551,A
1,1,0.660084,A
0,1,0.625226,A
1,0,0.468863,A
1,1,0.660245,A
1,0,0.259404,A
1,1,0.577095,A
1,1,0.767601,A
0,0,0.270242,A
1,0,0.309306,A
1,0,0.290568,A
1,1,0.705295,A
1,1,0.649689,A
1,1,0.565651,A
0,1,0.607675,A
0,0,0.353354,A
1,1,0.568610,A
0,0,0.088857,A
0,1,0.767245,A
0,1,0.654548,A
1,1,0.850900,A
1,0,0.472843,A
0,0,0.124794,A
1,1,0.704489,A
1,1,0.814272,A
1,0,0.350651,A
1,0,0.289559,A
0,0,0.117040,A
0,0,0.412642,A
0,0,0.447267,A
1,1,0.656143,A
0,1,0.587696,A
0,1,0.624344,A
0,1,0.798718,A
0,0,0.487470,A
0,0,0.035293,A
1,1,0.678313,A
1,1,0.596649,A
1,1,0.680098,A
0,1,0.521850,A
1,1,0.697638,A
1,0,0.372627,A
1,0,0.286093,A
1,0,0.493502,A
0,0,0.346755,A
0,0,0.464829,A
0,0,0.119924,A
1,0,0.492575,A
0,1,0.733804,A
1,1,0.552070,A
0,0,0.268429,A
0,0,0.446586,A
1,1,0.647643,A
0,1,0.542943,A
1,1,0.778306,A
0,0,0.382227,A
1,0,0.476579,A
1,0,0.400577,A
0,0,0.346001,A
1,0,0.324705,A
1,1,0.520629,A
1,1,0.827061,A
0,0,0.262561,A
0,1,0.682133,A
1,1,0.628843,A
0,0,0.222946,A
0,0,0.493623,A
0,0,0.331018,A
1,0,0.410284,A
1,0,0.440630,A
1,1,0.502647,A
1,0,0.369656,A
1,1,0.623656,A
1,1,0.519126,A
1,1,0.933378,A
1,1,0.547362,A
1,0,0.217623,A
1,1,0.697290,A
0,1,0.784636,A
1,0,0.168157,A
1,1,0.574635,A
0,0,0.202805,A
1,1,0.603440,A
0,1,0.657094,A
1,1,0.560081,A
1,1,0.574610,A
1,0,0.324333,A
1,0,0.431905,A
1,0,0.306028,A
0,0,0.309556,A
1,0,0.143044,A
0,1,0.609732,A
1,1,0.714828,A
1,1,0.818394,A
1,1,0.754378,A
1,1,0.599039,A
1,1,0.615850,A
0,1,0.896185,A
1,1,0.777342,A
1,1,0.721785,A
0,1,0.502046,A
1,1,0.563016,A
0,1,0.535275,A
1,1,0.564588,A
1,1,0.831668,A
1,0,0.427263,A
0,0,0.268505,A
0,0,0.242183,A
1,1,0.598703,A
0,0,0.216003,A
1,0,0.471365,A
1,0,0.410072,A
0,0,0.239794,A
1,0,0.426026,A
0,1,0.788331,A
0,0,0.101258,A
0,1,0.694390,A
0,0,0.418202,A
0,0,0.192434,A
0,1,0.647031,A
0,0,0.461405,A
0,0,0.273280,A
1,1,0.727287,A
1,1,0.593110,A
1,1,0.689156,A
0,0,0.266137,A
1,1,0.846366,A
1,1,0.604132,A
1,1,0.890455,A
0,0,0.279327,A
0,0,0.458754,A
0,0,0.299453,A
0,1,0.534947,A
1,0,0.405593,A
0,1,0.630943,A
0,1,0.624736,A
0,0,0.254655,A
0,0,0.450419,A
1,1,0.581618,A
1,1,0.610382,A
1,0,0.390443,A
0,0,0.248673,A
0,0,0.194870,A
1,0,0.207576,A
0,1,0.531864,A
0,1,0.500170,A
0,0,0.438422,A
1,1,0.762562,A
0,1,0.526032,A
1,0,0.395581,A
1,1,0.805606,A
1,1,0.567775,A
0,0,0.400377,A
0,0,0.313582,A
1,0,0.387392,A
1,1,0.838050,A
0,0,0.292133,A
1,1,0.521680,A
1,1,0.558894,A
0,0,0.339153,A
1,0,0.380618,A
0,0,0.435666,A
1,1,0.901793,A
0,0,0.363393,A
0,1,0.571292,A
1,1,0.532399,A
0,0,0.150789,A
1,1,0.575224,A
1,0,0.472953,A
0,0,0.388675,A
0,0,0.420395,A
1,0,0.448908,A
1,1,0.775550,A
1,0,0.454002,A
1,1,0.617793,A
0,1,0.517546,A
1,1,0.535438,A
1,1,0.579669,A
1,1,0.505618,A
0,0,0.470803,A
0,0,0.242277,A
1,1,0.899275,A
1,0,0.417642,A
0,0,0.121585,A
1,1,0.525415,A
1,0,0.306497,A
0,1,0.661788,A
1,1,0.660725,A
1,0,0.396478,A
0,1,0.525371,A
0,1,0.505405,A
0,0,0.299626,A
0,0,0.426769,A
0,0,0.441493,A
1,1,0.716641,A
1,1,0.744323,A
1,1,0.892291,A
1,1,0.731654,A
1,1,0.626056,A
1,1,0.597496,A
0,0,0.380291,A
1,1,0.601914,A
1,1,0.600839,A
0,0,0.112766,A
0,1,0.567009,A
1,1,0.541661,A
0,0,0.483143,A
0,0,0.267916,A
