y_true,y_pred,score,group
0,0,0.164466,A
0,0,0.367285,A
0,0,0.377277,A
0,0,0.450642,A
0,0,0.303350,A
0,0,0.037516,A
0,0,0.435135,A
0,0,0.334055,A
1,0,0.372170,A
0,0,0.301991,A
0,1,0.566383,A
1,1,0.604178,A
0,0,0.137255,A
0,0,0.137739,A
0,0,0.238155,A
0,0,0.372033,A
0,0,0.275257,A
0,0,0.169173,A
0,0,0.124537,A
0,0,0.336710,A
0,0,0.147202,A
1,0,0.071268,A
1,0,0.390964,A
1,0,0.464632,A
0,0,0.188087,A
0,0,0.286026,A
1,1,0.667558,A
0,0,0.136563,A
0,0,0.266973,A
0,0,0.123244,A
1,1,0.589067,A
0,0,0.283740,A
0,0,0.102924,A
1,0,0.426896,A
0,0,0.078135,A
1,0,0.316542,A
0,0,0.257244,A
1,0,0.323462,A
0,0,0.021514,A
0,0,0.178170,A
0,0,0.055158,A
1,0,0.349630,A
0,1,0.522207,A
0,0,0.030489,A
0,0,0.137971,A
1,0,0.137471,A
0,0,0.130976,A
0,0,0.272592,A
0,0,0.263964,A
0,0,0.044071,A
0,0,0.158062,A
1,0,0.220355,A
1,0,0.417762,A
0,1,0.657890,A
1,0,0.221962,A
1,0,0.425658,A
0,0,0.338286,A
0,0,0.289297,A
0,0,0.074802,A
0,1,0.612073,A
0,0,0.245020,A
0,0,0.214400,A
1,0,0.489388,A
0,0,0.092778,A
0,0,0.392686,A
1,0,0.442593,A
0,0,0.230454,A
0,0,0.190648,A
0,0,0.157811,A
0,1,0.522618,A
1,0,0.461051,A
0,0,0.346715,A
0,0,0.188768,A
1,0,0.427110,A
0,0,0.073385,A
0,0,0.252009,A
1,1,0.788814,A
0,0,0.395656,A
1,1,0.575485,A
1,0,0.469341,A
0,0,0.152742,A
0,0,0.190260,A
1,1,0.519001,A
0,0,0.303871,A
0,0,0.127630,A
0,0,0.074160,A
0,0,0.077466,A
1,0,0.475875,A
1,0,0.198607,A
1,0,0.424939,A
0,0,0.262800,A
0,0,0.441106,A
1,0,0.285343,A
0,0,0.174265,A
0,0,0.147279,A
0,0,0.088079,A
0,0,0.160624,A
0,0,0.160501,A
0,0,0.471517,A
0,0,0.213169,A
1,1,0.542446,A
0,0,0.111297,A
0,0,0.270834,A
0,1,0.515657,A
1,0,0.215705,A
0,0,0.143696,A
0,0,0.097832,A
1,0,0.242996,A
0,1,0.503390,A
1,0,0.175687,A
0,0,0.370674,A
0,0,0.189987,A
0,0,0.144444,A
0,0,0.214045,A
0,0,0.034173,A
0,0,0.142357,A
0,0,0.146347,A
1,0,0.143309,A
0,0,0.119792,A
0,0,0.186693,A
0,0,0.073258,A
0,0,0.161082,A
1,0,0.122433,A
1,1,0.549318,A
0,0,0.118696,A
0,0,0.225039,A
0,0,0.399301,A
0,0,0.286746,A
0,0,0.164572,A
1,0,0.326429,A
0,0,0.155069,A
0,0,0.228766,A
0,0,0.248520,A
0,0,0.005371,A
0,0,0.288854,A
0,0,0.420179,A
0,0,0.288961,A
0,0,0.209321,A
0,0,0.246171,A
0,0,0.245412,A
0,0,0.126886,A
0,0,0.164097,A
0,0,0.235696,A
0,0,0.303556,A
0,0,0.311903,A
1,0,0.448956,A
1,0,0.193455,A
0,0,0.216895,A
0,0,0.423711,A
0,0,0.087936,A
0,0,0.489034,A
0,0,0.439045,A
0,0,0.396528,A
0,0,0.200290,A
1,0,0.271316,A
0,0,0.047216,A
0,0,0.360679,A
0,0,0.435117,A
0,0,0.160254,A
0,0,0.386065,A
0,0,0.262967,A
0,0,0.210562,A
0,0,0.220227,A
0,0,0.190043,A
0,0,0.324612,A
1,0,0.319882,A
0,0,0.090028,A
1,0,0.415814,A
0,0,0.160601,A
1,0,0.144428,A
1,0,0.390798,A
0,0,0.087729,A
0,1,0.541261,A
0,0,0.299428,A
0,0,0.428179,A
0,0,0.388253,A
0,0,0.022662,A
0,1,0.627341,A
0,0,0.176350,A
0,0,0.213302,A
0,0,0.056616,A
1,1,0.526981,A
0,0,0.104014,A
0,0,0.160735,A
0,0,0.384919,A
0,0,0.280031,A
1,0,0.417006,A
0,0,0.036891,A
0,1,0.532867,A
0,0,0.127952,A
0,0,0.356015,A
0,0,0.094533,A
1,0,0.440819,A
1,0,0.324588,A
1,1,0.504642,A
1,0,0.207277,A
0,0,0.230717,A
0,0,0.233482,A
0,0,0.337058,A
0,0,0.395040,A
1,0,0.461880,A
0,0,0.493833,A
0,0,0.109114,A
1,0,0.258531,A
0,0,0.118543,A
0,0,0.408511,A
0,0,0.281440,A
0,0,0.292224,A
0,0,0.051485,A
0,0,0.237994,A
0,0,0.181294,A
0,0,0.367588,A
0,0,0.069532,A
1,0,0.296134,A
1,0,0.209935,A
0,0,0.339158,A
1,0,0.345113,A
0,0,0.101845,A
0,0,0.374728,A
0,0,0.432507,A
0,0,0.461436,A
0,0,0.319327,A
0,0,0.286022,A
1,1,0.699567,A
0,0,0.197575,A
1,0,0.472626,A
1,0,0.245899,A
1,0,0.419023,A
0,0,0.169024,A
0,0,0.113189,A
0,0,0.399378,A
1,0,0.271071,A
0,0,0.080979,A
0,0,0.280851,A
1,0,0.404199,A
0,0,0.358970,A
0,1,0.682856,A
0,0,0.125345,A
0,0,0.167046,A
0,0,0.182967,A
0,0,0.123420,A
0,0,0.257891,A
1,0,0.184003,A
0,0,0.166594,A
0,0,0.451092,A
1,1,0.681315,A
1,0,0.381527,A
0,0,0.392760,A
0,1,0.528529,A
0,0,0.102395,A
0,0,0.402807,A
0,0,0.248366,A
0,0,0.345876,A
1,0,0.481735,A
1,0,0.168929,A
0,0,0.163079,A
0,0,0.247824,A
0,0,0.188802,A
0,0,0.321685,A
0,0,0.222848,A
1,1,0.602966,A
0,0,0.475886,A
0,0,0.250287,A
0,0,0.377628,A
0,0,0.350023,A
0,0,0.166123,A
0,0,0.024040,A
0,0,0.153655,A
1,0,0.260233,A
0,0,0.050462,A
0,0,0.355555,A
0,0,0.376511,A
1,1,0.509633,A
0,0,0.298099,A
0,0,0.237103,A
0,0,0.124279,A
0,0,0.253072,A
1,1,0.775118,A
0,0,0.221966,A
1,1,0.657043,A
0,1,0.515244,A
0,0,0.284460,A
0,0,0.121525,A
0,0,0.202433,A
0,0,0.486907,A
0,0,0.300611,A
0,0,0.196650,A
0,0,0.230172,A
0,0,0.188298,A
0,0,0.397523,A
1,0,0.255718,A
0,0,0.244031,A
0,0,0.085814,A
0,0,0.156398,A
0,0,0.321940,A
0,0,0.294426,A
0,0,0.337103,A
0,0,0.285274,A
0,1,0.522932,A
1,0,0.387716,A
0,0,0.046251,A
0,0,0.225363,A
0,0,0.130368,A
1,0,0.186047,A
0,0,0.204636,A
0,0,0.302307,A
0,0,0.177875,A
0,0,0.242153,A
1,0,0.395516,A
0,0,0.274320,A
0,0,0.259546,A
0,1,0.502098,A
0,0,0.361545,A
0,0,0.418531,A
0,0,0.242409,A
1,0,0.333571,A
0,0,0.134548,A
0,0,0.377630,A
0,0,0.241500,A
1,1,0.764049,A
1,0,0.326930,A
1,0,0.488481,A
0,0,0.071295,A
1,0,0.281276,A
1,0,0.296950,A
1,0,0.198997,A
0,1,0.531765,A
0,0,0.156536,A
0,0,0.210037,A
0,0,0.069884,A
0,0,0.482109,A
1,0,0.225185,A
0,0,0.207438,A
0,0,0.494664,A
1,0,0.276595,A
0,0,0.332052,A
0,0,0.323929,A
0,0,0.133398,A
1,0,0.224101,A
0,0,0.381503,A
0,1,0.625669,A
0,0,0.262478,A
0,0,0.215957,A
0,0,0.275621,A
1,0,0.153851,A
0,0,0.407736,A
1,0,0.420974,A
1,0,0.265749,A
1,0,0.159637,A
0,0,0.153907,A
1,0,0.428311,A
0,1,0.587932,A
0,0,0.242366,A
0,1,0.571558,A
0,0,0.368979,A
1,0,0.389720,A
0,0,0.230911,A
0,0,0.133556,A
0,0,0.267180,A
1,0,0.203890,A
0,0,0.118032,A
0,0,0.336431,A
0,0,0.472218,A
1,0,0.261480,A
1,0,0.306096,A
1,0,0.390030,A
0,0,0.275174,A
0,0,0.316418,A
0,0,0.126630,A
0,0,0.466403,A
0,0,0.189702,A
0,0,0.406957,A
1,0,0.260068,A
1,0,0.357940,A
1,0,0.220100,A
0,0,0.424837,A
1,0,0.376971,A
0,0,0.101177,A
0,0,0.200174,A
0,0,0.231941,A
0,0,0.405166,A
0,0,0.218173,A
1,0,0.344632,A
0,0,0.400698,A
0,0,0.254955,A
0,0,0.290385,A
0,0,0.338579,A
1,0,0.279091,A
1,0,0.403226,A
1,1,0.521085,A
0,0,0.291829,A
1,1,0.589023,A
0,0,0.159509,A
1,0,0.413546,A
1,1,0.578993,A
1,0,0.270188,A
1,0,0.152867,A
0,0,0.294266,A
1,0,0.105755,A
0,0,0.340846,A
0,0,0.129417,A
0,1,0.684629,A
0,0,0.269283,A
0,0,0.098255,A
1,1,0.538827,A
1,0,0.342535,A
0,0,0.218331,A
0,0,0.346108,A
0,0,0.132856,A
0,0,0.053938,A
0,0,0.405371,A
0,0,0.080958,A
0,0,0.179575,A
0,0,0.233918,A
0,0,0.366305,A
0,0,0.172395,A
0,0,0.126416,A
1,0,0.221605,A
0,0,0.417684,A
0,0,0.274901,A
0,0,0.186758,A
1,0,0.355823,A
0,1,0.552213,A
0,0,0.120481,A
0,0,0.048132,A
0,0,0.082965,A
0,0,0.304908,A
0,0,0.419503,A
1,0,0.158800,A
1,1,0.564512,A
0,0,0.109990,A
0,0,0.208060,A
1,0,0.465303,A
1,0,0.166729,A
0,0,0.123564,A
0,0,0.432653,A
0,0,0.101847,A
0,0,0.185606,A
0,0,0.228133,A
1,0,0.245571,A
0,0,0.236380,A
0,0,0.069554,A
1,1,0.593543,A
0,0,0.144511,A
1,0,0.482569,A
0,0,0.326098,A
0,0,0.214148,A
0,0,0.273393,A
0,0,0.097574,A
0,0,0.120746,A
0,0,0.423453,A
0,0,0.232055,A
0,0,0.481499,A
0,0,0.184788,A
0,0,0.291278,A
0,0,0.424548,A
0,0,0.223622,A
0,0,0.174749,A
0,0,0.270720,A
1,0,0.072770,A
0,0,0.263540,A
0,0,0.046371,A
0,0,0.312842,A
0,0,0.124298,A
1,0,0.470791,A
0,0,0.096511,A
1,0,0.062479,A
0,0,0.135855,A
1,0,0.245515,A
0,0,0.257669,A
1,0,0.406386,A
1,0,0.369548,A
1,0,0.329872,A
0,0,0.179441,A
0,0,0.426996,A
1,1,0.543654,A
1,0,0.422245,A
1,0,0.355745,A
0,0,0.248518,A
1,1,0.544767,A
0,0,0.121111,A
1,0,0.182528,A
0,0,0.182448,A
0,0,0.333544,A
0,0,0.070448,A
0,0,0.198331,A
0,0,0.175942,A
0,0,0.128428,A
0,1,0.633967,A
1,0,0.331944,A
0,0,0.189153,A
0,0,0.194739,A
0,1,0.707204,A
0,0,0.252410,A
0,0,0.177953,A
0,0,0.080837,A
1,1,0.607019,A
0,0,0.141913,A
0,0,0.363623,A
0,0,0.195745,A
1,0,0.378955,A
1,0,0.379269,A
0,0,0.263119,A
1,0,0.217478,A
0,0,0.200115,A
0,0,0.329013,A
0,0,0.183791,A
0,0,0.362290,A
0,0,0.114449,A
0,0,0.098142,A
0,0,0.391528,A
0,0,0.408338,A
0,0,0.122982,A
0,0,0.193247,A
0,0,0.381289,A
0,0,0.351410,A
1,0,0.318139,A
0,0,0.360506,A
1,0,0.167918,A
0,0,0.410505,A
0,0,0.174632,A
0,0,0.096781,A
1,0,0.431489,A
1,0,0.432199,A
0,0,0.118043,A
0,0,0.234946,A
0,0,0.090823,A
1,1,0.570211,A
1,1,0.720000,A
0,0,0.180085,A
0,1,0.576940,A
0,0,0.255877,A
0,0,0.181904,A
1,0,0.135266,A
0,0,0.167594,A
0,0,0.251885,A
0,0,0.359486,A
0,0,0.282173,A
1,0,0.189602,A
1,0,0.463784,A
0,0,0.135361,A
1,1,0.715135,A
0,0,0.163436,A
0,0,0.266718,A
0,0,0.158500,A
1,0,0.261796,A
0,1,0.507053,A
0,0,0.318809,A
0,0,0.168031,A
0,0,0.247339,A
1,0,0.280361,A
0,0,0.243346,A
0,0,0.366757,A
0,0,0.398715,A
0,0,0.231709,A
0,0,0.492184,A
0,0,0.277838,A
0,0,0.107233,A
0,0,0.162553,A
1,0,0.364764,A
0,0,0.088848,A
0,0,0.422390,A
0,0,0.302324,A
1,0,0.382934,A
1,1,0.798363,A
0,0,0.390330,A
0,0,0.399179,A
0,0,0.331510,A
0,0,0.201578,A
0,0,0.249977,A
0,0,0.429126,A
0,0,0.208415,A
1,0,0.237000,A
1,0,0.391250,A
1,0,0.334571,A
0,0,0.188379,A
1,0,0.268377,A
1,1,0.501083,A
0,0,0.124292,A
0,0,0.350788,A
1,0,0.372548,A
1,0,0.291356,A
0,0,0.227244,A
0,0,0.216547,A
0,1,0.514556,A
1,0,0.443621,A
1,1,0.725305,A
0,0,0.127074,A
0,0,0.303266,A
1,1,0.562359,A
1,0,0.338567,A
0,0,0.392748,A
0,0,0.076146,A
0,0,0.163607,A
0,0,0.261381,A
0,0,0.437451,A
0,0,0.459908,A
0,0,0.259748,A
0,0,0.119239,A
0,0,0.216609,A
0,0,0.396899,A
0,0,0.157926,A
0,0,0.103301,A
0,0,0.100208,A
0,0,0.292422,A
1,0,0.295230,A
0,1,0.580632,A
1,0,0.264254,A
0,0,0.403642,A
0,0,0.004661,A
0,0,0.259476,A
0,0,0.152307,A
0,0,0.102798,A
0,0,0.254084,A
0,0,0.184957,A
1,0,0.308022,A
0,0,0.048448,A
0,0,0.387864,A
1,0,0.305017,A
0,0,0.203479,A
1,1,0.617826,A
1,1,0.548097,A
1,0,0.440467,A
0,0,0.232981,A
0,0,0.068664,A
0,1,0.687860,A
0,0,0.367168,A
1,0,0.444260,A
1,0,0.272149,A
1,0,0.266111,A
0,0,0.068416,A
0,0,0.081326,A
1,0,0.319590,A
1,0,0.296913,A
0,0,0.225845,A
0,0,0.058364,A
0,1,0.543906,A
0,0,0.075109,A
1,0,0.347542,A
1,1,0.558327,A
1,0,0.227518,A
0,0,0.188023,A
0,0,0.174144,A
0,0,0.202637,A
0,0,0.194300,A
0,0,0.120220,A
0,0,0.243625,A
0,0,0.244787,A
0,0,0.192976,A
0,0,0.233129,A
0,0,0.155748,A
0,0,0.220974,A
0,0,0.237750,A
0,0,0.195915,A
1,0,0.273630,A
1,0,0.326877,A
1,0,0.385061,A
0,1,0.606098,A
0,0,0.379250,A
0,1,0.518166,A
0,0,0.196683,A
0,0,0.407228,A
0,0,0.457203,A
0,0,0.472304,A
0,0,0.448704,A
0,0,0.230008,A
1,0,0.370916,A
0,0,0.452242,A
0,0,0.279336,A
0,0,0.250063,A
0,0,0.122435,A
0,0,0.445624,A
0,1,0.609057,A
0,1,0.723179,A
0,0,0.058411,A
1,0,0.157027,A
1,1,0.634940,A
1,1,0.514612,A
1,0,0.371095,A
1,1,0.665222,A
0,0,0.134813,A
0,0,0.270303,A
0,0,0.207709,A
1,0,0.134932,A
1,0,0.376683,A
0,0,0.413760,A
0,0,0.042654,A
0,0,0.369748,A
1,0,0.381159,A
1,1,0.583974,A
1,0,0.207986,A
1,0,0.304130,A
0,0,0.078076,A
0,0,0.446100,A
0,1,0.545633,A
0,0,0.455552,A
0,0,0.075169,A
1,0,0.261781,A
0,0,0.227080,A
0,0,0.332928,A
0,0,0.170777,A
0,0,0.256593,A
0,0,0.325177,A
0,0,0.155359,A
0,0,0.054425,A
1,0,0.262942,A
1,0,0.340796,A
0,0,0.300808,A
0,0,0.369291,A
0,0,0.273848,A
0,0,0.423049,A
1,0,0.356011,A
0,0,0.205619,A
0,0,0.404612,A
0,0,0.067130,A
0,0,0.252537,A
0,0,0.139944,A
0,0,0.027278,A
1,0,0.379977,A
1,0,0.244752,A
0,0,0.124252,A
0,0,0.018894,A
0,0,0.046371,A
1,0,0.492975,A
0,0,0.409831,A
1,0,0.202667,A
1,0,0.168383,A
0,0,0.185873,A
0,0,0.161928,A
0,1,0.539773,A
1,0,0.407576,A
0,0,0.210669,A
0,0,0.211825,A
0,0,0.159463,A
0,0,0.082875,A
1,0,0.352628,A
1,0,0.425170,A
1,0,0.317694,A
0,0,0.141497,A
1,0,0.281454,A
0,0,0.404929,A
0,0,0.448150,A
0,0,0.308786,A
0,0,0.152484,A
0,0,0.118629,A
0,1,0.758949,A
0,0,0.101569,A
1,1,0.501394,A
0,0,0.100011,A
0,0,0.155575,A
0,0,0.402247,A
0,0,0.134871,A
0,0,0.196496,A
1,0,0.430375,A
0,0,0.200051,A
0,0,0.227223,A
1,0,0.390781,A
0,0,0.244637,A
0,0,0.222753,A
0,0,0.347712,A
0,0,0.418880,A
0,0,0.143366,A
0,0,0.313327,A
0,0,0.107272,A
0,0,0.322352,A
0,0,0.303526,A
0,0,0.130684,A
1,0,0.361317,A
0,0,0.017826,A
0,0,0.054183,A
1,0,0.318113,A
0,0,0.059615,A
1,0,0.346865,A
0,0,0.261659,A
1,0,0.302552,A
1,0,0.336596,A
0,1,0.558484,A
1,0,0.339526,A
0,0,0.191486,A
0,0,0.306780,A
0,0,0.435518,A
0,0,0.430347,A
1,0,0.209500,A
0,0,0.148393,A
0,0,0.219164,A
0,0,0.124496,A
0,0,0.464963,A
0,0,0.205064,A
1,0,0.165863,A
0,0,0.417869,A
0,0,0.230995,A
0,0,0.180863,A
1,1,0.536875,A
0,0,0.256145,A
0,0,0.242674,A
1,1,0.648625,A
0,0,0.273306,A
0,0,0.290407,A
0,0,0.136281,A
0,0,0.082604,A
0,0,0.434372,A
0,1,0.527932,A
0,0,0.297124,A
0,0,0.381423,A
0,0,0.072899,A
0,0,0.097493,A
0,0,0.126660,A
1,0,0.363061,A
0,0,0.216256,A
0,0,0.400192,A
1,0,0.269542,A
0,0,0.348059,A
0,0,0.470507,A
0,1,0.579851,A
0,0,0.210671,A
0,0,0.203368,A
0,1,0.620980,A
1,0,0.243567,A
0,0,0.191582,A
0,0,0.375627,A
0,0,0.158019,A
1,0,0.461955,A
1,0,0.327928,A
0,0,0.096202,A
1,0,0.244664,A
0,1,0.543440,A
0,0,0.160048,A
1,0,0.406015,A
1,0,0.462345,A
1,0,0.219211,A
0,0,0.476434,A
0,0,0.182334,A
0,0,0.427946,A
0,0,0.242853,A
0,0,0.274986,A
0,0,0.239669,A
0,0,0.095975,A
0,0,0.067816,A
0,0,0.419927,A
0,0,0.086804,A
1,1,0.616086,A
0,0,0.044213,A
0,0,0.153212,A
1,0,0.250753,A
0,0,0.164474,A
1,0,0.351314,A
0,0,0.487759,A
0,0,0.422101,A
0,0,0.136245,A
0,0,0.047686,A
0,0,0.293557,A
0,0,0.388093,A
1,0,0.269535,A
0,0,0.464681,A
1,0,0.322384,A
1,1,0.629596,A
0,0,0.189929,A
0,0,0.433364,A
0,0,0.495045,A
0,0,0.152413,A
0,0,0.209706,A
0,0,0.467183,A
0,0,0.151236,A
0,0,0.236177,A
0,0,0.071593,A
0,0,0.093079,A
0,0,0.376635,A
1,1,0.520032,A
1,0,0.288103,A
0,0,0.432704,A
0,0,0.114511,A
0,0,0.093486,A
0,1,0.527368,A
0,0,0.279555,A
0,0,0.449809,A
0,0,0.166708,A
0,0,0.321368,A
0,0,0.139929,A
0,0,0.216954,A
0,0,0.210158,A
1,0,0.076551,A
0,0,0.324039,A
0,0,0.445695,A
0,0,0.138468,A
1,1,0.518667,A
0,0,0.125122,A
0,0,0.474767,A
0,0,0.019057,A
0,0,0.167301,A
0,0,0.424190,A
0,1,0.573171,A
1,0,0.282030,A
0,0,0.470037,A
1,1,0.597497,A
0,0,0.088778,A
1,1,0.773554,A
0,0,0.448071,A
0,0,0.299577,A
0,0,0.337775,A
0,0,0.132477,A
0,0,0.431057,A
0,0,0.124388,A
0,0,0.185216,A
0,0,0.425555,A
0,0,0.266452,A
0,0,0.386030,A
0,1,0.622994,A
1,0,0.186926,A
0,0,0.133680,A
0,0,0.285570,A
0,0,0.118731,A
0,0,0.321226,A
0,1,0.623464,A
0,0,0.138341,A
1,0,0.448234,A
0,0,0.044532,A
0,0,0.095427,A
0,0,0.104104,A
1,0,0.123456,A
0,0,0.253781,A
0,0,0.148325,A
0,0,0.154679,A
0,0,0.328118,A
0,0,0.306973,A
0,0,0.300286,A
0,0,0.075057,A
0,0,0.128738,A
0,0,0.329813,A
0,0,0.239163,A
1,0,0.440589,A
0,0,0.494502,A
0,0,0.282184,A
1,0,0.499699,A
1,0,0.058146,A
0,0,0.263205,A
0,0,0.132770,A
0,0,0.316106,A
0,0,0.235680,A
0,0,0.411149,A
0,0,0.268297,A
0,0,0.241871,A
0,0,0.238800,A
1,0,0.449731,A
0,0,0.037592,A
0,0,0.365384,A
0,0,0.463338,A
0,0,0.367515,A
0,0,0.181667,A
1,1,0.502019,A
0,0,0.208497,A
0,0,0.149285,A
0,0,0.356020,A
1,1,0.533787,A
1,0,0.495889,A
0,0,0.134681,A
0,0,0.313477,A
1,0,0.244574,A
0,0,0.275170,A
0,1,0.676701,A
1,1,0.590837,A
1,1,0.663400,A
0,0,0.389031,A
0,0,0.421468,A
0,0,0.151664,A
0,0,0.088193,A
0,0,0.458821,A
1,0,0.049749,A
0,0,0.255113,A
0,0,0.296260,A
0,0,0.142959,A
1,1,0.572137,A
1,1,0.507474,A
1,0,0.287465,A
0,0,0.278197,A
0,0,0.121732,A
0,0,0.284363,A
1,0,0.256680,A
1,1,0.557539,A
1,0,0.199219,A
0,0,0.139017,A
0,0,0.450958,A
1,0,0.314815,A
0,0,0.143698,A
0,0,0.421272,A
1,0,0.319799,A
0,0,0.416192,A
0,0,0.390919,A
0,0,0.125949,A
0,1,0.689169,A
1,0,0.344384,A
1,0,0.164927,A
1,0,0.289884,A
0,0,0.166268,A
1,1,0.564846,A
0,0,0.101843,A
0,0,0.140370,A
0,0,0.232269,A
0,0,0.102422,A
0,0,0.230602,A
0,0,0.281694,A
0,0,0.217793,A
0,0,0.135286,A
0,0,0.071301,A
1,0,0.180009,A
0,0,0.443134,A
0,0,0.158033,A
0,0,0.074061,A
1,0,0.298412,A
1,0,0.322485,A
0,0,0.370789,A
1,0,0.331748,A
0,0,0.151370,A
0,0,0.282371,A
0,1,0.799534,A
0,0,0.206997,A
0,0,0.152942,A
0,0,0.154677,A
1,0,0.087695,A
0,1,0.596837,A
0,0,0.184322,A
0,1,0.501945,A
1,0,0.460550,A
0,0,0.141482,A
0,0,0.141972,A
0,0,0.161269,A
0,0,0.125185,A
0,0,0.107042,A
0,0,0.403490,A
1,0,0.345097,A
1,0,0.438058,A
0,0,0.105692,A
0,0,0.200161,A
0,0,0.237016,A
0,1,0.513884,A
1,0,0.396733,A
1,1,0.535439,A
1,0,0.267479,A
0,0,0.349961,A
0,0,0.136834,A
0,0,0.022560,A
0,0,0.308722,A
0,0,0.162427,A
1,0,0.165672,A
0,0,0.287630,A
0,0,0.183951,A
1,0,0.211019,A
0,0,0.148810,A
0,0,0.060908,A
1,0,0.318404,A
0,0,0.253047,A
1,0,0.464566,A
0,0,0.214616,A
0,0,0.200960,A
0,0,0.256937,A
1,0,0.251978,A
0,0,0.052816,A
0,0,0.097798,A
0,0,0.489352,A
0,0,0.048506,A
0,0,0.180119,A
0,0,0.145947,A
0,0,0.052891,A
0,0,0.222577,A
1,0,0.456658,A
0,0,0.232050,A
0,0,0.379370,A
0,0,0.102617,A
0,0,0.311489,A
0,1,0.584882,A
0,0,0.099265,A
0,0,0.131918,A
0,0,0.127411,A
1,0,0.397143,A
1,0,0.356552,A
0,0,0.308040,A
0,0,0.378088,A
0,0,0.160569,A
1,0,0.303686,A
0,0,0.025658,A
0,1,0.622377,A
0,0,0.418932,A
1,1,0.660754,A
0,0,0.290295,A
0,0,0.039703,A
0,0,0.418945,A
1,1,0.608832,A
1,0,0.143474,A
0,0,0.109802,A
0,0,0.032905,A
0,0,0.202787,A
0,0,0.237069,A
0,0,0.304309,A
0,0,0.396498,A
1,0,0.327274,A
1,1,0.548256,A
0,0,0.207171,A
0,0,0.004117,A
1,1,0.505618,A
0,0,0.254092,A
1,0,0.388980,A
1,0,0.293308,A
0,0,0.478607,A
0,0,0.195711,A
0,0,0.135137,A
1,0,0.314776,A
0,0,0.107914,A
0,0,0.232912,A
0,0,0.043669,A
0,0,0.313555,A
0,0,0.450200,A
0,0,0.251348,A
0,0,0.105068,A
1,0,0.278101,A
1,0,0.409744,A
0,0,0.280938,A
0,1,0.562392,A
1,0,0.221679,A
0,0,0.237375,A
0,0,0.189875,A
0,0,0.194316,A
0,0,0.110106,A
0,0,0.309114,A
1,1,0.563174,A
0,0,0.091284,A
0,0,0.396177,A
0,0,0.464926,A
0,0,0.092365,A
0,0,0.334025,A
0,0,0.123902,A
0,0,0.155509,A
1,0,0.224350,A
0,0,0.235529,A
0,0,0.203881,A
1,0,0.376872,A
1,0,0.253126,A
1,1,0.750271,A
0,0,0.392977,A
0,0,0.090637,A
1,1,0.511586,A
1,1,0.603371,A
0,0,0.062480,A
0,0,0.427920,A
0,0,0.090607,A
0,0,0.284950,A
1,0,0.468544,A
0,0,0.366083,A
0,0,0.351527,A
0,0,0.150088,A
1,0,0.251404,A
0,0,0.147049,A
0,0,0.163732,A
0,0,0.024015,A
0,0,0.365250,A
0,0,0.446864,A
1,1,0.613413,A
0,0,0.467464,A
0,0,0.308941,A
0,0,0.355719,A
1,1,0.631950,A
1,0,0.453926,A
0,0,0.483772,A
0,0,0.251853,A
0,0,0.341834,A
0,0,0.260706,A
0,0,0.339886,A
1,1,0.513567,A
1,0,0.276155,A
0,0,0.101554,A
1,0,0.125911,A
0,0,0.315333,A
0,0,0.071813,A
0,0,0.231256,A
1,0,0.225798,A
0,0,0.063643,A
1,0,0.209779,A
1,1,0.592156,A
0,0,0.012744,A
1,0,0.451626,A
0,0,0.233739,A
0,0,0.074507,A
1,0,0.417756,A
0,0,0.218842,A
0,0,0.143752,A
0,0,0.453774,A
0,0,0.235917,A
1,0,0.336660,A
0,0,0.103592,A
0,1,0.632642,A
0,0,0.320399,A
0,0,0.064608,A
1,1,0.530488,A
1,0,0.395557,A
0,0,0.352844,A
0,0,0.116260,A
0,0,0.478189,A
1,0,0.134983,A
1,0,0.149548,A
0,0,0.332636,A
0,0,0.190714,A
0,0,0.342213,A
0,0,0.137013,A
1,1,0.561757,A
1,1,0.649366,A
1,1,0.662499,A
1,0,0.283487,A
1,0,0.189250,A
1,0,0.289037,A
1,0,0.165726,A
0,0,0.305233,A
0,0,0.185614,A
1,0,0.302440,A
0,0,0.047935,A
1,0,0.284548,A
0,0,0.452294,A
0,0,0.372021,A
0,0,0.192510,A
0,0,0.221703,A
0,0,0.447008,A
0,0,0.199081,A
0,0,0.237365,A
0,0,0.421677,A
0,0,0.321026,A
0,0,0.098848,A
0,0,0.068555,A
1,1,0.576863,A
0,0,0.098473,A
1,0,0.427464,A
0,0,0.412660,A
0,0,0.226515,A
1,1,0.544609,A
0,0,0.118797,A
1,0,0.436458,A
1,0,0.364766,A
0,0,0.051070,A
1,0,0.188763,A
1,0,0.201055,A
1,0,0.215908,A
0,0,0.226254,A
1,0,0.153468,A
1,1,0.527345,A
0,0,0.188854,A
0,1,0.697552,A
0,0,0.151347,A
0,0,0.027226,A
1,0,0.337153,A
1,0,0.149059,A
0,0,0.382430,A
0,0,0.338390,A
0,0,0.142538,A
1,0,0.291120,A
1,0,0.305182,A
1,0,0.107799,A
0,0,0.252268,A
0,0,0.279150,A
0,0,0.439980,A
0,1,0.518732,A
1,1,0.720177,A
0,0,0.025635,A
0,0,0.207828,A
0,0,0.094399,A
1,0,0.371032,A
0,0,0.247517,A
0,0,0.380041,A
0,0,0.371267,A
0,0,0.283737,A
0,0,0.240374,A
1,0,0.403375,A
0,0,0.271749,A
0,0,0.405710,A
1,0,0.333581,A
0,0,0.322335,A
