y_true,y_pred,score,sex,race
0,0,0.192094,Male,White
0,0,0.024807,Female,Other
0,0,0.017284,Female,White
0,0,0.178562,Male,White
0,1,0.863604,Male,White
0,0,0.157905,Male,White
0,0,0.099861,Male,Asian-Pac-Islander
0,1,0.532341,Male,Asian-Pac-Islander
1,0,0.406602,Male,White
0,0,0.335505,Male,White
0,0,0.158508,Male,White
0,0,0.304465,Female,White
0,0,0.274873,Male,White
0,0,0.226213,Male,White
1,1,0.564491,Male,White
0,0,0.160777,Male,White
0,0,0.125809,Male,Asian-Pac-Islander
0,0,0.133532,Female,White
0,0,0.040413,Male,White
0,0,0.081455,Male,White
0,0,0.052892,Female,White
0,0,0.036907,Male,White
1,0,0.430549,Male,White
0,0,0.060820,Female,White
0,0,0.039215,Female,White
0,0,0.360115,Male,White
1,1,0.880667,Male,White
0,0,0.088336,Male,White
0,0,0.059848,Female,White
1,0,0.394607,Male,White
0,0,0.291564,Male,White
0,0,0.088420,Male,White
0,0,0.125829,Male,White
1,0,0.268660,Male,White
0,1,0.565456,Male,White
0,0,0.073731,Female,White
0,0,0.069733,Female,White
0,0,0.025738,Female,White
0,0,0.009864,Female,White
0,0,0.260815,Male,White
0,0,0.148612,Female,White
0,0,0.052670,Male,White
0,0,0.125829,Male,White
1,1,0.564344,Male,White
0,0,0.037561,Female,White
1,1,0.555529,Male,White
1,1,0.620582,Male,White
0,0,0.063432,Female,White
0,1,0.570717,Male,White
0,1,0.555602,Male,White
0,0,0.199148,Male,White
0,0,0.019620,Male,White
0,0,0.004163,Female,Black
0,0,0.068056,Female,Black
0,0,0.345640,Male,White
0,0,0.064004,Male,White
0,0,0.142448,Male,White
1,0,0.271278,Male,White
0,0,0.008728,Female,White
0,0,0.113454,Male,White
0,0,0.053576,Female,White
1,1,0.557763,Male,White
1,0,0.412721,Female,White
0,0,0.108233,Male,White
0,1,0.589356,Male,White
0,0,0.102187,Female,Black
0,0,0.148012,Male,White
0,0,0.021882,Male,Black
1,1,0.798911,Male,White
1,0,0.192094,Male,White
1,1,0.601427,Male,White
0,0,0.247076,Female,White
0,0,0.097096,Female,White
0,0,0.185233,Male,White
0,0,0.059183,Male,Black
0,0,0.214633,Female,White
0,0,0.485657,Male,White
0,0,0.295135,Male,White
0,1,0.720991,Male,White
1,0,0.139712,Female,White
0,0,0.164580,Male,White
1,0,0.274903,Male,White
0,0,0.046559,Female,White
0,0,0.125120,Male,White
0,0,0.044780,Male,White
0,1,0.508550,Male,White
1,1,0.698867,Male,White
0,0,0.299661,Female,White
0,0,0.060322,Female,White
0,0,0.023263,Female,Black
0,0,0.331679,Male,White
1,1,0.688264,Female,White
0,0,0.105245,Female,White
0,0,0.428403,Male,White
0,0,0.039215,Female,White
0,1,0.628864,Male,White
1,1,0.501984,Male,White
0,0,0.260815,Male,White
0,0,0.027978,Female,White
0,0,0.245271,Male,Black
0,0,0.153756,Male,White
0,0,0.065577,Male,White
0,0,0.221467,Male,White
0,0,0.071605,Female,White
1,1,0.620582,Male,White
1,0,0.347623,Male,White
0,0,0.050913,Male,Black
0,0,0.095481,Female,White
0,0,0.027961,Female,White
0,0,0.029724,Female,White
0,0,0.060562,Female,White
0,1,0.697334,Male,White
0,0,0.487324,Female,White
1,0,0.245521,Male,White
0,0,0.166444,Female,White
0,0,0.327577,Male,White
0,0,0.095553,Male,White
0,0,0.067219,Female,Black
1,0,0.137059,Male,White
0,0,0.040940,Female,White
0,0,0.106073,Female,White
1,0,0.376584,Male,Black
0,0,0.149647,Female,White
0,0,0.032289,Female,White
0,0,0.028741,Female,Amer-Indian-Eskimo
0,0,0.059514,Female,White
1,1,0.577397,Male,White
0,0,0.068123,Female,White
1,0,0.241279,Male,Asian-Pac-Islander
0,0,0.030504,Female,White
0,0,0.141254,Male,White
1,0,0.302818,Male,White
0,0,0.131290,Female,White
0,0,0.118396,Male,Other
1,0,0.082711,Female,Black
1,0,0.233239,Male,White
0,0,0.018927,Female,White
1,0,0.295716,Female,Black
0,0,0.071605,Female,White
1,0,0.159680,Male,White
0,0,0.004249,Male,White
0,0,0.103643,Male,White
0,1,0.525434,Male,White
0,0,0.135991,Male,White
0,0,0.123494,Female,White
0,0,0.126236,Female,White
1,1,0.873916,Male,White
1,1,0.667957,Male,White
0,0,0.011632,Female,Black
0,0,0.235731,Male,White
0,0,0.477021,Male,White
1,0,0.136461,Female,White
0,0,0.148740,Male,Amer-Indian-Eskimo
1,0,0.446155,Male,White
0,0,0.017874,Male,White
0,0,0.019512,Female,White
0,0,0.041285,Female,White
0,0,0.085056,Female,White
0,0,0.170794,Male,White
0,0,0.445081,Male,Amer-Indian-Eskimo
1,0,0.142448,Male,White
1,0,0.095873,Female,White
0,0,0.126795,Male,White
1,1,0.796096,Male,White
1,1,0.625290,Male,White
0,0,0.098642,Female,White
0,0,0.296773,Male,White
0,0,0.045387,Female,White
0,0,0.170196,Male,White
0,0,0.226769,Male,Black
0,0,0.046312,Female,Black
0,0,0.033280,Female,White
1,0,0.378713,Male,Black
0,0,0.103981,Male,White
0,0,0.065034,Male,White
1,0,0.097441,Female,White
0,0,0.176544,Female,White
0,0,0.163958,Male,White
0,0,0.353844,Male,White
0,0,0.044609,Female,White
0,0,0.076552,Female,White
1,1,0.722840,Male,White
0,0,0.064011,Male,Asian-Pac-Islander
0,0,0.289361,Male,White
0,0,0.109269,Male,White
0,0,0.133070,Male,White
0,0,0.138026,Female,White
1,1,0.586247,Male,White
0,0,0.063331,Male,White
1,0,0.295011,Male,White
0,0,0.304356,Male,White
0,0,0.099018,Female,Black
0,0,0.083378,Female,Black
0,0,0.031530,Female,White
0,0,0.024416,Male,White
0,0,0.031858,Female,White
1,1,0.740439,Male,White
1,1,0.546678,Male,White
1,0,0.415940,Male,Other
1,1,0.692187,Male,White
0,0,0.098596,Male,Black
0,0,0.319909,Male,White
0,0,0.457257,Male,White
0,0,0.034265,Female,Black
0,0,0.095553,Male,White
0,0,0.325651,Male,White
0,0,0.163298,Male,White
0,0,0.146912,Male,White
1,1,0.557763,Male,White
1,1,0.533294,Male,White
0,0,0.031687,Female,White
0,0,0.095919,Male,White
0,0,0.310235,Male,White
1,0,0.262606,Female,White
0,0,0.036278,Female,White
0,0,0.082775,Male,White
1,1,0.510926,Male,White
0,0,0.011084,Female,White
0,0,0.100278,Female,White
0,0,0.090793,Female,White
0,1,0.687342,Male,White
0,0,0.402384,Male,White
0,0,0.048332,Female,Black
0,0,0.044062,Male,White
0,0,0.276592,Male,White
0,0,0.355849,Male,White
0,0,0.104009,Male,White
0,0,0.137059,Male,White
0,0,0.185233,Male,White
0,0,0.125862,Male,White
0,1,0.661871,Male,White
0,0,0.254934,Male,White
0,0,0.037561,Female,White
0,0,0.118104,Male,White
0,0,0.197670,Female,White
0,0,0.152561,Male,White
1,0,0.366190,Male,White
0,0,0.044983,Female,White
0,0,0.059465,Male,White
0,0,0.103981,Male,White
0,0,0.130843,Male,White
0,0,0.386887,Male,White
1,1,0.605263,Male,White
1,0,0.350759,Female,White
0,0,0.235677,Male,White
0,0,0.092954,Female,White
0,0,0.108233,Male,White
0,0,0.091302,Female,White
0,0,0.065869,Female,White
0,0,0.130268,Female,White
0,0,0.217548,Female,White
1,0,0.298837,Male,White
0,0,0.093338,Male,White
0,0,0.416216,Male,White
0,0,0.349090,Male,White
0,0,0.040066,Female,White
1,1,0.745569,Male,White
0,0,0.019882,Female,White
0,0,0.073310,Male,Other
0,0,0.330256,Male,Asian-Pac-Islander
0,0,0.390906,Female,White
0,0,0.057572,Male,White
0,0,0.260815,Male,White
0,0,0.182434,Female,Black
1,0,0.410834,Male,White
0,0,0.079434,Male,White
0,0,0.095507,Female,White
1,1,0.767010,Male,White
0,0,0.155675,Female,White
1,0,0.280676,Female,Black
0,0,0.252265,Male,White
0,0,0.047356,Female,White
0,0,0.029214,Female,White
0,1,0.635286,Male,White
0,0,0.011438,Female,Amer-Indian-Eskimo
0,0,0.017251,Female,Black
0,0,0.159680,Male,White
1,1,0.670765,Male,White
0,0,0.378714,Male,White
0,0,0.021610,Female,White
0,0,0.009187,Male,White
0,0,0.068681,Female,White
0,0,0.243848,Male,White
1,1,0.699882,Male,White
0,0,0.121128,Female,White
1,1,0.570611,Male,White
0,0,0.165787,Male,White
0,0,0.105141,Male,White
0,0,0.027961,Female,White
0,0,0.265027,Male,Black
0,0,0.370509,Male,White
0,0,0.067271,Male,White
1,0,0.142474,Female,White
0,0,0.212316,Male,White
0,0,0.126795,Male,White
0,0,0.128814,Male,White
0,0,0.026397,Female,Black
0,0,0.400028,Male,White
0,0,0.055010,Female,White
1,1,0.601766,Male,White
0,0,0.379957,Male,White
1,1,0.663828,Male,White
0,1,0.506362,Male,White
0,0,0.288493,Male,White
1,1,0.504656,Male,White
1,0,0.276652,Male,White
0,0,0.242916,Female,White
1,1,0.740497,Male,White
1,0,0.072110,Female,White
1,0,0.399065,Female,White
0,0,0.049365,Male,White
0,0,0.041285,Female,White
1,0,0.041285,Female,White
0,0,0.146251,Male,Black
0,0,0.003841,Female,White
1,1,0.870918,Male,White
0,0,0.034444,Female,Asian-Pac-Islander
0,0,0.315884,Male,White
0,0,0.197755,Male,White
1,1,0.770231,Male,White
1,1,0.649522,Male,White
1,0,0.163844,Female,White
0,0,0.143173,Female,White
0,0,0.015387,Female,White
0,0,0.183114,Male,White
0,0,0.043096,Female,White
0,0,0.081455,Male,White
1,0,0.115258,Male,White
0,0,0.139393,Male,White
0,0,0.142448,Male,White
1,0,0.199182,Female,White
0,0,0.158508,Male,White
0,0,0.131842,Male,White
1,0,0.049208,Female,White
0,0,0.105203,Female,White
1,0,0.211560,Male,White
1,0,0.395689,Male,White
1,1,0.717333,Male,White
0,1,0.532167,Male,White
0,0,0.084873,Male,White
0,0,0.369453,Male,White
0,0,0.052628,Female,Black
1,0,0.372413,Male,White
0,0,0.011623,Female,White
0,0,0.026325,Male,White
0,0,0.112131,Female,White
0,0,0.449514,Male,White
0,0,0.141359,Male,Asian-Pac-Islander
1,0,0.467276,Male,White
0,0,0.190739,Male,White
0,0,0.296835,Male,White
0,0,0.093651,Female,White
0,0,0.468403,Male,White
0,0,0.232590,Male,White
0,0,0.017948,Female,Black
0,0,0.038199,Female,White
0,0,0.142862,Female,Black
0,1,0.626853,Male,White
0,0,0.061387,Male,White
1,1,0.874512,Male,White
0,0,0.019876,Female,White
1,0,0.251396,Female,White
0,0,0.166269,Male,White
0,0,0.369434,Male,White
0,0,0.219910,Male,White
0,0,0.327577,Male,White
0,0,0.303335,Male,White
0,0,0.333471,Male,White
0,0,0.117195,Male,White
0,0,0.031445,Male,White
0,1,0.522196,Male,White
0,0,0.443733,Male,White
0,0,0.014528,Male,White
1,0,0.178562,Male,White
0,0,0.038025,Male,White
0,0,0.160317,Female,White
0,1,0.752156,Male,White
1,1,0.559081,Male,White
1,0,0.158508,Male,White
0,0,0.068824,Female,White
0,0,0.095072,Male,White
1,1,0.682690,Male,Amer-Indian-Eskimo
0,0,0.252265,Male,White
0,0,0.021893,Female,White
0,0,0.117087,Male,White
0,0,0.042212,Male,White
0,0,0.122399,Male,White
0,0,0.031413,Male,White
0,0,0.204915,Male,White
0,0,0.074040,Female,White
0,0,0.388364,Female,White
1,1,0.855791,Male,White
1,0,0.411915,Male,White
0,0,0.479534,Male,Asian-Pac-Islander
1,0,0.496436,Male,White
0,0,0.047997,Male,White
1,0,0.141896,Male,White
0,0,0.061356,Female,White
1,0,0.364021,Male,White
1,0,0.151383,Female,White
0,0,0.294949,Male,White
0,0,0.227750,Male,White
0,1,0.869256,Male,White
0,0,0.291382,Male,White
0,0,0.003821,Female,Black
1,0,0.468403,Male,White
0,0,0.176460,Male,White
0,0,0.298666,Male,White
0,0,0.353844,Male,White
0,0,0.051128,Female,White
1,0,0.310235,Male,White
0,0,0.018202,Female,White
1,1,0.681572,Male,White
0,0,0.099304,Female,White
0,0,0.131842,Male,White
1,1,0.570791,Male,White
0,0,0.296835,Male,White
1,0,0.254779,Male,White
0,0,0.005421,Female,White
0,0,0.035383,Male,Black
1,0,0.131325,Male,White
0,1,0.691285,Male,White
0,0,0.132386,Female,White
1,1,0.726394,Male,White
0,0,0.468403,Male,White
0,0,0.385021,Male,White
0,0,0.220547,Male,White
0,0,0.007170,Female,White
0,0,0.116673,Female,White
1,0,0.250505,Male,White
0,0,0.304071,Male,White
0,0,0.204964,Male,White
0,0,0.081817,Male,White
0,0,0.279422,Female,White
0,0,0.213834,Male,White
1,0,0.287564,Male,White
0,0,0.116293,Male,White
0,0,0.117195,Male,White
1,0,0.262507,Male,White
0,0,0.345531,Male,Asian-Pac-Islander
1,1,0.535547,Male,White
0,0,0.142448,Male,White
0,0,0.035973,Female,White
0,1,0.632133,Male,White
0,0,0.087271,Male,Black
1,0,0.495080,Male,White
0,0,0.050235,Female,White
0,0,0.108893,Female,White
0,0,0.079395,Female,White
0,0,0.182694,Male,White
0,0,0.450465,Female,White
1,0,0.051348,Female,White
0,0,0.130209,Male,Black
0,0,0.115720,Male,Black
0,0,0.413210,Male,White
1,0,0.129756,Female,White
0,0,0.071388,Female,White
1,0,0.260815,Male,White
0,0,0.180551,Female,White
0,0,0.226213,Male,White
0,0,0.212366,Male,White
0,0,0.180135,Male,White
1,1,0.653751,Male,White
0,0,0.137224,Female,White
1,1,0.535547,Male,White
0,0,0.026081,Female,White
0,0,0.197755,Male,White
0,0,0.365078,Female,Asian-Pac-Islander
0,0,0.113566,Female,White
0,0,0.217081,Female,White
0,0,0.197755,Male,White
0,0,0.089129,Male,White
0,0,0.057094,Female,White
0,0,0.306277,Male,White
0,0,0.054007,Female,White
0,0,0.042737,Female,White
0,0,0.086162,Male,White
0,0,0.015252,Male,White
0,0,0.031858,Female,White
0,0,0.130843,Male,White
0,0,0.164580,Male,White
1,0,0.145263,Female,White
0,0,0.220596,Female,White
0,0,0.113111,Female,White
1,0,0.183657,Female,White
0,0,0.094314,Female,White
0,0,0.016737,Female,White
0,0,0.047929,Female,White
0,0,0.376656,Male,White
0,0,0.095919,Male,White
0,0,0.034163,Male,White
0,0,0.066006,Female,White
0,0,0.232207,Male,White
1,1,0.939004,Male,White
0,0,0.165787,Male,White
0,0,0.109410,Female,Black
0,0,0.060549,Male,Black
0,0,0.245521,Male,White
1,1,0.693151,Male,White
0,0,0.116293,Male,White
0,0,0.058061,Female,White
0,0,0.343662,Male,White
1,1,0.890925,Male,White
0,0,0.093576,Male,White
1,1,0.719226,Male,White
0,0,0.235677,Male,White
0,0,0.259440,Female,White
0,1,0.643534,Male,White
0,0,0.446155,Male,White
0,1,0.514839,Male,White
0,0,0.030364,Male,White
0,0,0.119941,Male,White
0,1,0.566385,Male,White
0,0,0.137621,Female,White
1,0,0.231542,Male,Black
0,0,0.084131,Female,White
1,0,0.189049,Male,White
0,0,0.002614,Female,Asian-Pac-Islander
0,1,0.701513,Female,White
0,0,0.115743,Female,White
0,0,0.028834,Male,White
0,0,0.133378,Female,White
0,0,0.008726,Female,White
1,0,0.218463,Male,White
0,0,0.010483,Female,White
0,0,0.023687,Female,White
0,0,0.314842,Male,White
0,0,0.234820,Female,White
0,0,0.021610,Female,White
1,0,0.177000,Male,White
0,0,0.093198,Female,White
1,0,0.219910,Male,White
1,0,0.061910,Female,White
0,0,0.320830,Male,White
0,0,0.402384,Male,White
0,0,0.271278,Male,White
1,0,0.333489,Male,White
0,1,0.584048,Male,White
0,0,0.293069,Male,White
0,0,0.477320,Male,White
0,0,0.089909,Male,White
0,0,0.092101,Male,White
0,0,0.023571,Male,White
0,0,0.277625,Female,Asian-Pac-Islander
0,0,0.178408,Male,White
0,0,0.495080,Male,White
0,0,0.142799,Male,Black
1,0,0.382950,Male,White
0,0,0.071753,Female,White
0,0,0.206394,Male,White
0,0,0.075538,Female,Asian-Pac-Islander
1,1,0.590633,Male,White
0,0,0.193631,Male,White
1,1,0.577543,Male,White
0,0,0.061370,Male,White
0,0,0.064781,Female,White
0,1,0.653751,Male,White
0,0,0.121914,Male,White
0,0,0.133824,Male,Black
0,0,0.332484,Male,White
0,0,0.011242,Male,Asian-Pac-Islander
0,0,0.415335,Male,White
0,0,0.073488,Female,White
1,0,0.490777,Male,White
1,0,0.198427,Male,White
0,0,0.089466,Female,White
0,0,0.108233,Male,White
0,0,0.165713,Female,White
0,0,0.137059,Male,White
0,0,0.347220,Male,White
0,0,0.030249,Male,White
0,0,0.141181,Female,White
0,0,0.221467,Male,White
0,0,0.170688,Male,White
1,0,0.406333,Male,White
0,0,0.057303,Male,White
1,1,0.743791,Male,White
0,0,0.077173,Female,White
0,0,0.032141,Male,Black
0,0,0.120980,Male,White
0,0,0.028511,Female,White
0,0,0.022231,Female,Black
1,1,0.717333,Male,White
0,0,0.035906,Male,Other
0,0,0.225238,Male,Black
1,0,0.080011,Female,White
0,0,0.296818,Female,White
0,0,0.146368,Male,Amer-Indian-Eskimo
0,0,0.061387,Male,White
1,1,0.643057,Male,White
1,0,0.443918,Male,White
0,0,0.016024,Female,White
0,0,0.176008,Male,White
0,0,0.053996,Male,White
1,0,0.192831,Female,White
1,0,0.243903,Male,White
0,0,0.080994,Male,Black
0,0,0.068123,Female,White
0,0,0.022579,Female,White
0,0,0.014654,Male,White
0,0,0.153756,Male,White
1,0,0.217511,Male,Black
1,0,0.092013,Female,White
0,0,0.086576,Male,Black
0,0,0.084768,Female,White
0,0,0.178562,Male,White
0,0,0.017066,Male,Other
0,0,0.091748,Male,White
0,0,0.300724,Male,White
0,0,0.133860,Male,White
1,0,0.417317,Male,White
0,0,0.093147,Female,White
0,0,0.204915,Male,White
1,1,0.588514,Male,White
0,0,0.012443,Female,White
0,0,0.170079,Female,White
0,0,0.081077,Female,White
1,0,0.159680,Male,White
0,0,0.019998,Female,Black
1,1,0.524380,Male,White
1,0,0.218463,Male,White
0,0,0.093765,Male,White
0,0,0.419520,Male,White
0,0,0.053674,Female,White
0,0,0.213834,Male,White
0,0,0.060562,Female,White
0,0,0.032129,Female,White
0,0,0.039946,Male,White
0,0,0.052907,Female,White
0,0,0.172356,Male,White
0,0,0.112184,Male,White
0,0,0.006641,Female,Black
1,1,0.661871,Male,White
0,0,0.131842,Male,White
1,0,0.343662,Male,White
1,0,0.255583,Male,White
0,0,0.011901,Male,White
0,0,0.058870,Male,White
0,0,0.023687,Female,White
0,0,0.243848,Male,White
0,0,0.109110,Male,White
0,0,0.241407,Male,White
0,0,0.408644,Male,White
1,1,0.759012,Male,White
0,0,0.047152,Female,White
0,1,0.698804,Male,White
0,0,0.084873,Male,White
0,0,0.116673,Female,White
0,0,0.228494,Male,White
0,0,0.050241,Female,Asian-Pac-Islander
0,0,0.053119,Female,White
0,0,0.037878,Female,White
0,0,0.171848,Male,White
0,0,0.209278,Male,White
0,0,0.099878,Male,White
1,0,0.345640,Male,White
1,1,0.700707,Male,White
1,1,0.742176,Male,White
0,0,0.122422,Female,White
0,0,0.254286,Male,White
0,0,0.048346,Female,Black
0,0,0.052725,Female,White
0,0,0.165787,Male,White
1,0,0.383162,Male,White
0,0,0.008728,Female,White
0,0,0.453851,Male,White
0,0,0.113545,Male,White
0,0,0.157834,Female,White
0,0,0.060562,Female,White
0,0,0.391581,Male,White
1,1,0.651766,Male,White
0,0,0.053550,Male,White
1,1,0.757297,Male,White
0,0,0.101098,Female,White
0,0,0.052907,Female,White
0,0,0.006947,Female,Black
0,0,0.228400,Female,White
0,0,0.289361,Male,White
1,0,0.124260,Male,Black
0,0,0.163979,Male,White
0,0,0.020292,Female,Black
0,0,0.192094,Male,White
0,0,0.289361,Male,White
0,0,0.043096,Female,White
0,0,0.024423,Male,White
0,0,0.132386,Female,White
0,0,0.107290,Male,White
0,0,0.412112,Male,White
1,0,0.393597,Male,White
0,1,0.598166,Male,White
0,0,0.183915,Male,White
1,0,0.368225,Male,White
1,1,0.535547,Male,White
0,0,0.040511,Female,White
1,0,0.117134,Male,White
0,0,0.199833,Female,White
1,0,0.262507,Male,White
0,0,0.013181,Female,Black
0,0,0.077136,Male,Black
0,0,0.124227,Male,Black
1,0,0.298628,Male,Asian-Pac-Islander
1,0,0.279361,Female,White
0,0,0.192925,Male,White
0,0,0.015730,Female,Black
0,0,0.121373,Female,White
0,0,0.083766,Male,Black
0,0,0.146670,Male,White
0,0,0.033416,Female,White
0,0,0.165787,Male,White
0,0,0.014848,Female,White
0,0,0.296773,Male,White
0,0,0.004064,Female,White
0,0,0.038025,Male,White
0,0,0.378714,Male,White
0,0,0.038316,Female,Black
0,0,0.046312,Female,Black
1,0,0.206394,Male,White
1,0,0.126795,Male,White
0,0,0.088420,Male,White
0,0,0.077173,Female,White
1,1,0.534624,Male,White
0,0,0.385163,Male,White
0,0,0.030504,Female,White
1,0,0.132848,Male,White
0,0,0.310196,Male,Asian-Pac-Islander
1,1,0.631149,Male,White
0,0,0.065300,Male,Black
0,0,0.160858,Female,White
0,0,0.136026,Male,White
0,0,0.319909,Male,White
0,0,0.251042,Male,Amer-Indian-Eskimo
1,1,0.510926,Male,White
1,0,0.136559,Male,White
0,0,0.136026,Male,White
0,0,0.159680,Male,White
0,0,0.374064,Male,White
0,1,0.662768,Male,White
1,0,0.307175,Male,Black
1,0,0.182358,Male,White
0,0,0.182694,Male,White
1,0,0.357858,Male,White
1,1,0.581052,Male,White
1,0,0.103883,Male,White
1,1,0.630094,Male,White
1,0,0.307414,Male,White
0,0,0.014086,Female,White
0,0,0.359072,Male,White
0,0,0.156350,Male,Black
1,1,0.742927,Male,White
0,0,0.362339,Male,White
0,1,0.967359,Male,Asian-Pac-Islander
0,0,0.245577,Male,White
0,0,0.137059,Male,White
0,0,0.243069,Male,White
0,0,0.464616,Male,White
1,0,0.212316,Male,White
0,0,0.470584,Male,White
1,1,0.622712,Male,White
0,0,0.247975,Female,White
0,0,0.072253,Male,Asian-Pac-Islander
0,0,0.022572,Female,White
0,0,0.145124,Male,Black
0,0,0.088013,Female,White
0,0,0.051846,Female,White
0,0,0.051747,Female,Black
1,1,0.504173,Male,White
0,0,0.331365,Male,White
0,0,0.156342,Male,White
1,0,0.304356,Male,White
1,1,0.504173,Male,White
0,0,0.077938,Female,White
0,0,0.121373,Female,White
1,0,0.341053,Female,White
0,0,0.316910,Female,White
0,1,0.758152,Female,White
0,0,0.124778,Female,White
1,1,0.590633,Male,White
0,0,0.100285,Male,White
0,0,0.318809,Female,White
0,0,0.468403,Male,White
0,0,0.177984,Female,White
1,0,0.300973,Male,White
0,0,0.059827,Female,White
1,1,0.537724,Male,White
0,0,0.210202,Male,White
0,0,0.183191,Male,White
0,1,0.579751,Male,White
0,0,0.182271,Male,White
0,0,0.052628,Female,Black
1,0,0.446155,Male,White
0,0,0.291165,Male,White
0,0,0.200596,Male,White
0,0,0.286241,Male,Black
1,1,0.784899,Male,White
0,0,0.257252,Male,White
0,0,0.312366,Male,White
1,0,0.306058,Male,White
1,0,0.252265,Male,White
0,0,0.164539,Male,White
0,0,0.049925,Female,White
1,0,0.199119,Male,Asian-Pac-Islander
0,0,0.234766,Female,White
0,0,0.100359,Male,White
1,1,0.898291,Male,White
1,0,0.063163,Female,White
0,0,0.120980,Male,White
0,0,0.039547,Female,White
0,0,0.130843,Male,White
0,0,0.111764,Male,White
0,0,0.076552,Female,White
1,1,0.818411,Male,White
0,0,0.466149,Male,White
1,1,0.737030,Male,White
0,0,0.246306,Male,White
1,0,0.234634,Female,White
1,1,0.689285,Male,White
0,0,0.039156,Male,Black
0,0,0.254779,Male,White
1,1,0.564233,Male,White
0,0,0.115310,Female,Black
1,0,0.193550,Male,White
0,0,0.237312,Male,White
0,0,0.117195,Male,White
0,0,0.121914,Male,White
0,0,0.202316,Male,White
0,0,0.185233,Male,White
0,1,0.669830,Male,White
0,0,0.137059,Male,White
0,0,0.034324,Female,White
1,1,0.524380,Male,White
0,0,0.084895,Female,White
0,0,0.002091,Female,Asian-Pac-Islander
1,1,0.501984,Male,White
0,0,0.188535,Male,Black
0,0,0.229292,Male,Black
0,0,0.111764,Male,White
0,0,0.245521,Male,White
0,0,0.046949,Female,White
0,0,0.004356,Female,White
1,1,0.869862,Male,White
0,0,0.087313,Female,White
0,0,0.378714,Male,White
1,0,0.304293,Male,White
1,0,0.157765,Male,Black
0,0,0.208614,Female,White
0,0,0.117687,Female,White
1,0,0.490777,Male,White
0,0,0.020775,Female,White
1,0,0.243903,Male,White
0,0,0.360011,Male,White
0,0,0.069532,Male,White
1,1,0.534421,Male,White
1,0,0.142448,Male,White
0,0,0.033270,Female,White
0,0,0.050705,Female,White
0,0,0.016667,Male,White
1,1,0.618447,Male,White
1,1,0.546678,Male,White
0,0,0.139143,Male,White
0,0,0.063163,Female,White
0,0,0.022923,Female,Other
0,0,0.339723,Male,White
0,0,0.053362,Female,White
0,0,0.040752,Female,Other
0,0,0.120923,Female,White
0,0,0.095481,Female,White
0,1,0.687947,Male,White
0,0,0.043096,Female,White
1,0,0.075292,Female,White
0,0,0.075308,Male,White
0,0,0.236586,Female,White
0,0,0.261730,Female,White
0,0,0.433993,Male,White
0,0,0.083766,Male,Black
0,0,0.382950,Male,White
0,0,0.061079,Female,White
1,1,0.641454,Male,White
0,0,0.113536,Female,White
1,0,0.067570,Female,White
0,0,0.110517,Male,White
0,1,0.607814,Male,White
0,0,0.149672,Male,Asian-Pac-Islander
0,0,0.012902,Female,White
0,0,0.137059,Male,White
0,0,0.092013,Male,White
0,0,0.114451,Female,White
1,1,0.606806,Male,White
1,1,0.818339,Male,Asian-Pac-Islander
0,0,0.120948,Male,White
0,0,0.400028,Male,White
0,0,0.066761,Male,White
0,0,0.057343,Male,White
0,0,0.023274,Male,White
0,0,0.098596,Male,Black
0,0,0.379831,Female,White
0,0,0.343527,Male,White
0,0,0.033838,Female,Black
0,0,0.103981,Male,White
0,1,0.620492,Male,White
0,0,0.034743,Female,White
0,0,0.063163,Female,White
0,0,0.443844,Male,White
1,0,0.212366,Male,White
0,0,0.112666,Male,White
0,0,0.004671,Female,White
0,0,0.381612,Male,Black
0,0,0.221467,Male,White
0,0,0.486252,Male,White
0,0,0.045768,Female,White
0,0,0.116293,Male,White
1,1,0.659408,Male,White
0,0,0.149873,Female,White
0,0,0.361927,Male,White
0,0,0.301677,Male,White
0,0,0.197755,Male,White
0,0,0.199148,Male,White
1,1,0.752240,Male,White
0,0,0.197726,Male,Asian-Pac-Islander
0,0,0.141831,Female,White
0,1,0.769414,Male,White
1,0,0.225276,Female,White
0,0,0.487458,Male,White
0,0,0.054312,Male,White
1,1,0.535547,Male,White
0,0,0.059150,Female,White
0,1,0.598166,Male,White
0,0,0.101016,Female,White
0,0,0.137059,Male,White
0,0,0.021422,Male,White
0,0,0.163814,Male,Black
1,0,0.098642,Female,White
0,0,0.044609,Female,White
0,0,0.271278,Male,White
0,0,0.321686,Male,White
1,0,0.421910,Male,White
0,0,0.108674,Female,Asian-Pac-Islander
0,0,0.120442,Female,White
0,0,0.073659,Female,Black
0,0,0.047356,Female,White
0,0,0.499720,Male,White
0,0,0.005185,Female,White
0,0,0.044609,Female,White
0,0,0.020840,Male,Asian-Pac-Islander
0,0,0.347623,Male,White
0,0,0.314840,Male,Black
1,0,0.392731,Male,White
0,0,0.113171,Male,White
0,1,0.738666,Male,White
0,0,0.420806,Male,White
0,0,0.136026,Male,White
0,0,0.155151,Male,White
1,0,0.353844,Male,White
0,1,0.659206,Male,White
0,0,0.021610,Female,White
1,0,0.192925,Male,White
0,0,0.335505,Male,White
0,0,0.011340,Female,White
1,0,0.306277,Male,White
0,0,0.226954,Male,White
0,0,0.047116,Female,White
0,0,0.211560,Male,White
0,0,0.171437,Male,White
0,0,0.014092,Female,Asian-Pac-Islander
0,0,0.164580,Male,White
0,0,0.113545,Male,White
0,0,0.243903,Male,White
